"","LabID","Age","Error","Material","Taxa","d13C","Method","Longitude","Latitude","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference","calib"
"153616","U-2456",3610,100,"shell",NA,NA,NA,-76.767,-12.433,2,NA,NA,"Quipa/Chilca Village 304","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"153617","U-2457",3685,70,"shell",NA,NA,NA,-76.767,-12.433,2,NA,NA,"Quipa/Chilca Village 304","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"153618","U-2458",3180,90,"shell",NA,NA,NA,-76.767,-12.433,2,NA,NA,"Quipa/Chilca Village 304","Peru",NA,"South America","Goldberg_2016",NA,"shcal20"
"153704","UA-2910",535,95,"Plant material",NA,NA,NA,-69.614598,-18.353755,2,NA,NA,"Zapahuira Chullpas","Chile",NA,"South America","SCAR","Munoz Chacama y Santos 1997","shcal20"
"153705","UA-2911",660,60,"Plant material",NA,NA,NA,-69.614598,-18.353755,2,NA,NA,"Zapahuira Chullpas","Chile",NA,"South America","SCAR","Munoz Chacama y Santos 1997","shcal20"
"153706","UA-2912",435,105,"Plant material",NA,NA,NA,-69.618553,-18.353326,2,NA,NA,"Zapahuira Colqas","Chile",NA,"South America","SCAR","Kiel DB 2013","shcal20"
"158693","UCIAMS 165632",8725,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early Holocene Andean hunter-gatherer tradition in northern Chile. Quaternary International 461 41-53.","shcal20"
"158694","UCIAMS 165633",8780,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early","shcal20"
"158695","UCIAMS 165634",8890,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early Holocene Andean hunter-gatherer tradition in northern Chile. Quaternary International 461 41-53.","shcal20"
"158696","UCIAMS 165635",8700,70,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early Holocene Andean hunter-gatherer tradition in northern Chile. Quaternary International 461 41-53.","shcal20"
"158697","UCIAMS 165636",8820,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early Holocene Andean hunter-gatherer tradition in northern Chile. Quaternary International 461 41-53.","shcal20"
"158698","UCIAMS 165637",8940,30,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early Holocene Andean hunter-gatherer tradition in northern Chile. Quaternary International 461 41-53.","shcal20"
"158699","UCIAMS 165638",8820,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Osorio D. Steele J. Sep�lveda M. Gayo E. M. Capriles J. M. Herrera K. ... & Santoro C. M. (2017). The Dry Puna as an ecological megapatch and the peopling of South America: Technology mobility and the development of a late Pleistocene/early","shcal20"
"158700","UCIAMS 165639",8845,25,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020",NA,"shcal20"
"158705","UCIAMS 77769",8825,40,"charcoal",NA,NA,NA,-69.578855,-18.557356,1,NA,NA,"Ipilla 2","Chile",NA,"South America","Pratesetal2020","Jackson D. M�ndez C. Aspillaga E. (2012). Human remains directly dated to the Pleistocene-Holocene transition support a marine diet for early settlers of the Pacifi Coast of Chile. Journal of Island and Coastal Archaeology 7 363-377.","shcal20"
"158707","UCIAMS 84345",10155,25,"charcoal",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158708","UCIAMS 84347",10365,25,"charcoal",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158709","UCIAMS 89015",10080,25,"plant",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158710","UCIAMS 89017",10160,25,"plant",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158711","UCIAMS 89018",10930,30,"charcoal",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158712","UCIAMS 89019",10505,25,"plant",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158713","UCIAMS 89020",10120,25,"plant",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158714","UCIAMS 89021",10165,25,"plant",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Latorre C. Santoro C. M. Ugalde P. C. Gayo E. M. Osorio D. Salas-Egana C. Pol-Holz R. D. Joly D. Rech J. A. (2013). Late Pleistocene human occupation of the hyperarid cone in the Atacama Desert northern Chile. Quaternary Science Reviews 77 19-30.","shcal20"
"158715","UCIAMS 89022",10360,30,"dung",NA,NA,NA,-69.335666,-21.055629,1,NA,NA,"Quebrada Mani","Chile",NA,"South America","Pratesetal2020","Mena & Stafford 2006","shcal20"
"158843","UCIAMS-108140",2150,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Mani","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158844","UCIAMS-108141",2240,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Mani","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158845","UCIAMS-108142",2555,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Mani","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158846","UCIAMS-108143",980,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Mani","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158847","UCIAMS-108144",990,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Mani","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158848","UCIAMS-108145",1650,20,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158849","UCIAMS-108146",2040,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158850","UCIAMS-108147",1590,20,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158851","UCIAMS-108148",1750,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158852","UCIAMS-108149",1605,15,"Charcoal",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158853","UCIAMS-108150",1605,15,"Charcoal",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Santoro Gayo Latorre","shcal20"
"158854","UCIAMS-108151",1865,15,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 4","Chile",NA,"South America","SCAR","Thomas 2019 Alta Toquima monograph draft","shcal20"
"158917","UCIAMS-1126293",1400,20,"Marine shell",NA,NA,NA,-69.344,-20.9402,2,NA,NA,"Challacollo 1","Chile",NA,"South America","SCAR","Hannus 2018 Clovis Mammoth Butchery","shcal20"
"159034","UCIAMS-123151",430,20,"Charcoal",NA,NA,NA,-69.7002,-18.3827,2,NA,NA,"Curiyuni Alero 8","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159035","UCIAMS-123152",360,20,"Charcoal",NA,NA,NA,-69.7429,-18.3927,2,NA,NA,"Curiyuni Alero 7","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159036","UCIAMS-123153",875,25,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159037","UCIAMS-123154",3130,20,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159038","UCIAMS-123155",845,20,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159039","UCIAMS-123250",655,15,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159040","UCIAMS-123251",820,15,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159041","UCIAMS-123252",585,15,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159042","UCIAMS-123253",325,20,"Charcoal",NA,NA,NA,-69.231556,-18.081445,2,NA,NA,"Lipiche alero 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159043","UCIAMS-123263",355,15,"Wood",NA,NA,NA,-69.616898,-21.268557,2,NA,NA,"Salar de Llamara 11","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159044","UCIAMS-123264",1495,20,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159045","UCIAMS-123265",2640,20,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159046","UCIAMS-123266",1540,15,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159047","UCIAMS-123267",5830,20,"Coprolite",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159048","UCIAMS-123268",1190,15,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159049","UCIAMS-123269",2565,15,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159050","UCIAMS-123270",1575,15,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159051","UCIAMS-123271",1545,15,"Coprolite",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159070","UCIAMS-126283",1030,20,"Plant material",NA,NA,NA,-69.344,-20.9402,2,NA,NA,"Challacollo 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159071","UCIAMS-126284",770,20,"Charcoal",NA,NA,NA,-69.344,-20.9402,2,NA,NA,"Challacollo 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159072","UCIAMS-126285",8390,25,"Plant material",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Connolly et al. 2016","shcal20"
"159150","UCIAMS-133683",8330,20,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159151","UCIAMS-133684",8350,20,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159152","UCIAMS-133685",8450,20,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159153","UCIAMS-133688",4120,20,"Plant material",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159154","UCIAMS-133689",4535,15,"Plant material",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159155","UCIAMS-133690",5820,20,"Plant material",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159156","UCIAMS-133691",5930,15,"Plant material",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159157","UCIAMS-133692",5900,20,"Plant material",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159158","UCIAMS-134062",4710,30,"Marine shell",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159159","UCIAMS-134063",4635,20,"Marine shell",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159160","UCIAMS-134064",6780,300,"Marine shell",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159161","UCIAMS-134065",6565,20,"Marine shell",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159162","UCIAMS-134066",6560,25,"Marine shell",NA,NA,NA,-70.334806,-18.754722,2,NA,NA,"Caleta Vitor 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159163","UCIAMS-134392",540,20,"Bird tissue",NA,NA,NA,-69.3725,-20.520277,2,NA,NA,"Pica 8","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159164","UCIAMS-134393",650,20,"Feather",NA,NA,NA,-69.3725,-20.520277,2,NA,NA,"Pica 8","Chile",NA,"South America","SCAR","Watson et al 2015","shcal20"
"159269","UCIAMS-145002",665,30,"Marine shell",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159270","UCIAMS-145003",9655,40,"Teeth",NA,NA,NA,-69.311093,-17.875064,2,NA,NA,"Hakenasa","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159271","UCIAMS-145139",9975,30,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159272","UCIAMS-145142",9970,35,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159273","UCIAMS-145144",9965,30,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159274","UCIAMS-145146",9995,30,"Charcoal",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159275","UCIAMS-145154",930,20,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 12c","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159276","UCIAMS-145155",1735,40,"Plant material",NA,NA,NA,-69.305556,-21.097222,2,NA,NA,"Quebrada Man� 12c","Chile",NA,"South America","SCAR","Pardo-Gord��O 2018","shcal20"
"159286","UCIAMS-145242",3935,15,"Schinus seed",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159287","UCIAMS-145243",3910,20,"Scirpus root",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159288","UCIAMS-145244",1290,20,"Maize",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159289","UCIAMS-145245",1290,20,"Equisetum stem",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159290","UCIAMS-145246",3910,15,"Charred Scirpus root",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159291","UCIAMS-145247",1235,15,"cotton seed",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159292","UCIAMS-145248",1270,25,"Charred Maize",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159293","UCIAMS-145249",3890,15,"Scirpus root",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159294","UCIAMS-145250",1940,15,"Prosopis seed",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159295","UCIAMS-145251",3930,20,"Scirpus root",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159296","UCIAMS-145252",4050,15,"Schinus seed",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159297","UCIAMS-145253",4500,90,"Human coprolite",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159298","UCIAMS-145254",3980,15,"Squash",NA,NA,NA,-70.212943,-18.406525,2,NA,NA,"Lluta 13","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159304","UCIAMS-146015",8860,35,"Marine shell",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159305","UCIAMS-146016",8835,30,"Marine shell",NA,NA,NA,-69.347222,-20.899167,2,NA,NA,"Quebrada Chipana 1","Chile",NA,"South America","SCAR","Pardo-Gord��O 2018","shcal20"
"159418","UCIAMS-165632",8725,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159419","UCIAMS-165633",8780,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159420","UCIAMS-165634",8890,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159421","UCIAMS-165635",8700,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159422","UCIAMS-165636",8820,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159423","UCIAMS-165637",8940,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159424","UCIAMS-165638",8820,25,"ÃƒÂ�",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Fondecyt 1120454","shcal20"
"159425","UCIAMS-165639",8845,25,"Charcoal",NA,NA,NA,-69.552333,-18.661944,2,NA,NA,"Ipilla-2","Chile",NA,"South America","SCAR","Osorio et al 2016","shcal20"
"159426","UCIAMS-165645",3715,15,"Charcoal",NA,NA,NA,-69.694444,-18.140556,2,NA,NA,"Patapatane 1","Chile",NA,"South America","SCAR","Kolias 2016","shcal20"
"159892","UCIAMS-58816",495,15,"Maize cob",NA,NA,NA,-69.504838,-19.924569,2,NA,NA,"Tarapaca Viejo","Chile",NA,"South America","SCAR",NA,"shcal20"
"159951","UCIAMS-77756",1630,35,"Charcoal",NA,NA,NA,-69.207,-20.7177,2,NA,NA,"Chacarilla 14","Chile",NA,"South America","SCAR","Santoro et al 2011","shcal20"
"159952","UCIAMS-77757",560,35,"Charcoal",NA,NA,NA,-69.21421,-20.719318,2,NA,NA,"Chacarilla 15","Chile",NA,"South America","SCAR","Santoro et al 2011","shcal20"
